Comitan, Mexico|LIGHT|HIGH|1|4|1|Guadalajara, Mexico
Barranquilla, Colombia|HEAVY|LOW|9|1|7|Bogota, Colombia
Arequipa, Peru|LIGHT|MEDIUM|9|1|3|Iquitos, Peru
Barcelona, España|LIGHT|MEDIUM|88|2|0|Estambul, Turquia
Salvador, Brasil|HEAVY|LOW|0|1|0|San Pablo, Brasil
Montevideo, Uruguay|HEAVY|HIGH|113|2|5|Punta Del Este, Uruguay
Foz De Iguazu, Brasil|HEAVY|HIGH|0|2|1|Maringa, Brasil
Cascavel, Brasil|HEAVY|HIGH|0|2|2|Foz De Iguazu, Brasil
Ciudad De Mexico, Mexico|HEAVY|MEDIUM|19|5|0|San Jose Del Cabo, Mexico
Fiumicino, Italia|LIGHT|HIGH|32|7|1|Niza, Francia
Santiago De Chile, Chile|HEAVY|HIGH|2|2|92|Tacna, Peru
El Calafate, Argentina|LIGHT|HIGH|4|1|7|Ushuaia, Argentina
Bogota, Colombia|HEAVY|HIGH|25|2|3|Lima, Peru
Bahia Blanca, Argentina|LIGHT|LOW|2|1|2|Salvador, Brasil
Foz De Iguazu, Brasil|HEAVY|HIGH|1|1|1|San Pablo, Brasil
Ciudad De Mexico, Mexico|LIGHT|HIGH|0|1|0|Tijuana, Mexico
Bogota, Colombia|LIGHT|MEDIUM|18|4|0|Bucaramanga, Colombia
Ciudad De Mexico, Mexico|HEAVY|HIGH|0|2|0|Tijuana, Mexico
Miami, Estados Unidos|LIGHT|HIGH|29|2|1|Orlando, Estados Unidos
Campo Grande, Brasil|HEAVY|MEDIUM|122|3|0|Natal, Brasil
Juiz De Fora, Brasil|HEAVY|HIGH|5|1|0|Rio De Janeiro, Brasil
Goiania, Brasil|HEAVY|HIGH|0|1|0|Juiz De Fora, Brasil
Lins, Brasil|LIGHT|MEDIUM|0|1|1|Sao Jose Do Rio Preto, Brasil
Mendoza, Argentina|HEAVY|HIGH|28|2|2|Punta Cana, Republica Dominicana
Buenos Aires, Argentina|HEAVY|HIGH|2|2|1|Mendoza, Argentina
Buzios, Brasil|HEAVY|LOW|0|3|4|Rio De Janeiro, Brasil
Fort Lauderdale, Estados Unidos|LIGHT|MEDIUM|36|1|0|Miami, Estados Unidos
Chicago, Estados Unidos|LIGHT|MEDIUM|22|1|0|Fort Lauderdale, Estados Unidos
Navegantes, Brasil|LIGHT|MEDIUM|56|4|5|Peña, Brasil
Roma, Italia|HEAVY|HIGH|219|2|3|Villa La Angostura, Argentina
Buenos Aires, Argentina|HEAVY|HIGH|197|2|34|Roma, Italia
Bruselas, Belgica|HEAVY|HIGH|222|2|0|Buenos Aires, Argentina
Barcelona, España|HEAVY|HIGH|207|2|3|Bruselas, Belgica
Amsterdam, Holanda|HEAVY|HIGH|224|2|4|Barcelona, España
Anaheim, Estados Unidos|LIGHT|LOW|2|5|2|Tijuana, Mexico
Belo Horizonte, Brasil|HEAVY|MEDIUM|2|1|0|San Pablo, Brasil
Ciudad De Mexico, Mexico|HEAVY|LOW|42|1|0|Ciudad Juarez, Mexico
San Luis Potosi, Mexico|HEAVY|HIGH|-1|2|1|Tijuana, Mexico
Puebla, Mexico|HEAVY|HIGH|-1|2|1|San Luis Potosi, Mexico
Mexicali, Mexico|HEAVY|HIGH|0|4|1|Puebla, Mexico
La Paz, Mexico|HEAVY|HIGH|1|2|0|Mexicali, Mexico
Guadalajara, Mexico|HEAVY|HIGH|3|1|30|La Paz, Mexico
Ciudad De Mexico, Mexico|HEAVY|HIGH|0|2|1|Guadalajara, Mexico
Madrid, España|LIGHT|MEDIUM|8|1|0|Praga, Republica Checa
Paso De La Patria, Argentina|HEAVY|MEDIUM|0|1|1|Posadas, Argentina
Parana, Argentina|HEAVY|MEDIUM|0|1|1|Paso De La Patria, Argentina
Cordoba, Argentina|HEAVY|MEDIUM|0|1|1|Parana, Argentina
Bogota, Colombia|HEAVY|HIGH|11|1|2|Cali, Colombia
Bogota, Colombia|HEAVY|HIGH|4|6|0|Medellin, Colombia
Maceio, Brasil|LIGHT|LOW|304|2|1|Maragogi, Brasil
Goiania, Brasil|HEAVY|HIGH|35|1|2|Paris, Francia
Belo Horizonte, Brasil|HEAVY|LOW|3|1|0|San Pablo, Brasil
Orlando, Estados Unidos|HEAVY|HIGH|3|1|2|Vitoria, Brasil
Joinville, Brasil|HEAVY|LOW|72|5|10|Santarem, Brasil
Curitiba, Brasil|HEAVY|LOW|73|5|10|Joinville, Brasil
Ilheus, Brasil|HEAVY|MEDIUM|24|1|7|Itacare, Brasil
Bogota, Colombia|HEAVY|HIGH|25|1|17|Medellin, Colombia
Cayenne, Guayana Francesa|LIGHT|LOW|29|2|5|Rio De Janeiro, Brasil
Buenos Aires, Argentina|LIGHT|HIGH|3|1|4|Cayenne, Guayana Francesa
Cancun, Mexico|LIGHT|HIGH|40|3|1|Ciudad De Mexico, Mexico
Goiania, Brasil|HEAVY|MEDIUM|14|1|1|San Pablo, Brasil
Buenos Aires, Argentina|LIGHT|HIGH|42|2|1|Villa General Belgrano, Argentina
Cali, Colombia|LIGHT|LOW|9|2|10|Lima, Peru
Balneario Camboriu, Brasil|HEAVY|LOW|15|1|0|Florianopolis, Brasil
Campinas, Brasil|HEAVY|MEDIUM|33|2|1|San Pablo, Brasil
Praga, Republica Checa|HEAVY|MEDIUM|18|2|0|Quito, Ecuador
Recife, Brasil|LIGHT|LOW|33|2|0|San Pablo, Brasil
Pretoria, Sudafrica|LIGHT|HIGH|29|4|1|Umhlali, Sudafrica
Pilanesberg National Park, Sudafrica|LIGHT|HIGH|30|4|3|Pretoria, Sudafrica
Johannesburgo, Sudafrica|LIGHT|HIGH|40|4|2|Pilanesberg National Park, Sudafrica
Nueva York, Estados Unidos|LIGHT|MEDIUM|119|1|12|Orlando, Estados Unidos
Miami, Estados Unidos|LIGHT|MEDIUM|127|2|3|Nueva York, Estados Unidos
Naples, Estados Unidos|LIGHT|HIGH|62|2|4|Sarasota, Estados Unidos
Ciudad De Mexico, Mexico|HEAVY|HIGH|9|1|0|Huatulco, Mexico
Foz De Iguazu, Brasil|HEAVY|LOW|86|1|1|Rio De Janeiro, Brasil
Malaga, España|LIGHT|LOW|22|2|2|Roma, Italia
Fortaleza, Brasil|LIGHT|MEDIUM|24|2|4|Jericoacoara, Brasil
Balneario Camboriu, Brasil|LIGHT|LOW|39|3|4|Navegantes, Brasil
Goiania, Brasil|HEAVY|MEDIUM|41|2|0|Rio De Janeiro, Brasil
Barcelona, España|LIGHT|LOW|11|3|2|Madrid, España
Aguascalientes, Mexico|HEAVY|HIGH|-1|1|1|Queretaro, Mexico
Fortaleza, Brasil|LIGHT|HIGH|15|1|0|Goiania, Brasil
Bogota, Colombia|HEAVY|HIGH|43|1|5|Bucaramanga, Colombia
Fortaleza, Brasil|LIGHT|MEDIUM|54|2|6|Jericoacoara, Brasil
Salta, Argentina|LIGHT|HIGH|16|1|5|San Juan, Argentina
San Pablo, Brasil|HEAVY|HIGH|15|1|0|Santiago De Chile, Chile
Rio De Janeiro, Brasil|HEAVY|HIGH|8|2|1|San Pablo, Brasil
Cuiaba, Brasil|HEAVY|HIGH|17|1|4|Rio De Janeiro, Brasil
Chapeco, Brasil|HEAVY|HIGH|6|3|0|Cuiaba, Brasil
Miami, Estados Unidos|LIGHT|HIGH|147|1|14|Punta Cana, Republica Dominicana
Bayahibe, Republica Dominicana|LIGHT|HIGH|168|2|8|Miami, Estados Unidos
Ciudad De Mexico, Mexico|HEAVY|HIGH|2|1|0|Merida, Mexico
Filadelfia, Estados Unidos|HEAVY|HIGH|18|1|2|Kansas City, Estados Unidos
Denver, Estados Unidos|HEAVY|HIGH|15|1|0|Filadelfia, Estados Unidos
Chicago, Estados Unidos|HEAVY|HIGH|12|1|0|Denver, Estados Unidos
Buenos Aires, Argentina|HEAVY|MEDIUM|10|1|3|Mar Del Plata, Argentina
Bogota, Colombia|HEAVY|MEDIUM|1|1|0|Bucaramanga, Colombia
Brasilia, Brasil|LIGHT|MEDIUM|29|1|0|Recife, Brasil
Buzios, Brasil|LIGHT|MEDIUM|16|3|8|Rio De Janeiro, Brasil
Monteria, Colombia|HEAVY|MEDIUM|3|1|0|Santa Marta, Colombia
Chihuahua, Mexico|HEAVY|HIGH|13|1|1|Ciudad De Mexico, Mexico
El Calafate, Argentina|LIGHT|LOW|165|2|3|Porto Seguro, Brasil
Miami Beach, Estados Unidos|LIGHT|HIGH|79|2|7|Miami, Estados Unidos
Frankfurt, Alemania|HEAVY|HIGH|45|1|1|Vancouver, Canada
Guarullos, Brasil|LIGHT|LOW|80|1|6|San Pablo, Brasil
Los Angeles, Estados Unidos|HEAVY|HIGH|2|1|5|Tuxtla Gutierrez, Mexico
Bogota, Colombia|HEAVY|HIGH|6|1|0|Monteria, Colombia
Buenos Aires, Argentina|HEAVY|HIGH|1|2|0|Cordoba, Argentina
San Antonio De Los Cobres, Argentina|LIGHT|MEDIUM|56|2|1|Tilcara, Argentina
Salta, Argentina|LIGHT|MEDIUM|53|1|6|San Antonio De Los Cobres, Argentina
Cafayate, Argentina|LIGHT|MEDIUM|57|2|1|Salta, Argentina
Barranquilla, Colombia|LIGHT|LOW|1|1|0|Bogota, Colombia
Valencia, España|LIGHT|HIGH|10|3|3|Zaragoza, España
Marbella, España|LIGHT|HIGH|5|3|3|Valencia, España
Madrid, España|LIGHT|HIGH|4|3|2|Marbella, España
Cordoba, España|LIGHT|HIGH|1|3|2|Madrid, España
Joao Pessoa, Brasil|LIGHT|MEDIUM|99|1|0|Vitoria, Brasil
Roma, Italia|LIGHT|HIGH|10|2|1|Shanghai, Republica Popular China
Londres, Reino Unido|LIGHT|HIGH|19|2|3|Roma, Italia
Haeundae, Corea Del Sur|LIGHT|HIGH|17|2|2|Londres, Reino Unido
Queenstown, Nueva Zelanda|HEAVY|HIGH|4|1|0|Tokio, Japon
Valencia, España|LIGHT|LOW|12|1|7|Zaragoza, España
Sevilla, España|LIGHT|LOW|39|1|5|Valencia, España
Salamanca, España|LIGHT|LOW|32|1|7|Sevilla, España
Madrid, España|LIGHT|LOW|2|1|9|Salamanca, España
Barcelona, España|LIGHT|LOW|20|1|7|Madrid, España
Bogota, Colombia|LIGHT|MEDIUM|2|1|0|Monteria, Colombia
Montevideo, Uruguay|LIGHT|HIGH|6|1|3|Roma, Italia
Hermosillo, Mexico|HEAVY|LOW|1|1|0|Leon, Mexico
Ciudad De Mexico, Mexico|HEAVY|LOW|4|4|0|Hermosillo, Mexico
Chihuahua, Mexico|HEAVY|LOW|3|1|0|Ciudad De Mexico, Mexico
Bogota, Colombia|HEAVY|MEDIUM|0|1|0|Medellin, Colombia
San Salvador De Jujuy, Argentina|LIGHT|HIGH|74|1|4|Ushuaia, Argentina
Cordoba, Argentina|LIGHT|HIGH|17|1|0|San Salvador De Jujuy, Argentina
Buenos Aires, Argentina|LIGHT|HIGH|31|1|12|Cordoba, Argentina
Ibiza, España|LIGHT|MEDIUM|57|2|1|Niza, Francia
Pereira, Colombia|HEAVY|HIGH|-1|1|1|Tokio, Japon
Cali, Colombia|HEAVY|HIGH|0|1|1|Pereira, Colombia
San Carlos De Bariloche, Argentina|HEAVY|HIGH|151|2|3|San Martin De Los Andes, Argentina
Neuquen, Argentina|HEAVY|HIGH|162|2|1|San Carlos De Bariloche, Argentina
Belo Horizonte, Brasil|HEAVY|HIGH|81|1|0|San Pablo, Brasil
Culiacan, Mexico|HEAVY|MEDIUM|1|1|1|Monterrey, Mexico
Costa Do Sauipe, Brasil|LIGHT|MEDIUM|32|3|6|Salvador, Brasil
Cusco, Peru|LIGHT|MEDIUM|10|1|11|Lima, Peru
Arequipa, Peru|LIGHT|MEDIUM|2|3|12|Cusco, Peru
Cali, Colombia|HEAVY|HIGH|1|1|0|Cartagena De Indias, Colombia
Bogota, Colombia|HEAVY|HIGH|5|1|0|Cali, Colombia
Iquique, Chile|LIGHT|LOW|8|2|0|Santiago De Chile, Chile
Bogota, Colombia|LIGHT|MEDIUM|3|1|0|Monteria, Colombia
Belo Horizonte, Brasil|HEAVY|MEDIUM|20|1|1|Goiania, Brasil
Brasilia, Brasil|LIGHT|LOW|5|1|0|Joao Pessoa, Brasil
Curitiba, Brasil|HEAVY|MEDIUM|148|5|6|Roma, Italia
Maceio, Brasil|LIGHT|MEDIUM|78|1|13|Olimpia, Brasil
Orlando, Estados Unidos|HEAVY|HIGH|154|4|7|San Miguel De Tucuman, Argentina
Buzios, Brasil|LIGHT|MEDIUM|63|2|7|Rio De Janeiro, Brasil
Rio De Janeiro, Brasil|HEAVY|HIGH|53|2|2|San Pablo, Brasil
Porto Alegre, Brasil|HEAVY|HIGH|33|2|1|Rio De Janeiro, Brasil
Cancun, Mexico|LIGHT|LOW|15|1|0|Ciudad De Mexico, Mexico
Malta, Malta|LIGHT|MEDIUM|10|1|0|Roma, Italia
Mancora, Peru|HEAVY|MEDIUM|7|2|3|Piura, Peru
Bogota, Colombia|HEAVY|HIGH|58|4|0|Cancun, Mexico
Juliaca, Peru|HEAVY|LOW|9|2|3|Pucallpa, Peru
Los Angeles, Estados Unidos|HEAVY|HIGH|54|2|6|Nueva York, Estados Unidos
Bahia Blanca, Argentina|HEAVY|HIGH|1|2|0|Buenos Aires, Argentina
Paris, Francia|LIGHT|HIGH|11|2|0|Versalles, Francia
Cayenne, Guayana Francesa|LIGHT|HIGH|60|2|7|Rio De Janeiro, Brasil
Buzios, Brasil|LIGHT|HIGH|62|2|0|Cayenne, Guayana Francesa
Canela, Brasil|HEAVY|LOW|29|2|2|Porto Alegre, Brasil
Arraial Do Cabo, Brasil|LIGHT|LOW|61|2|6|Rio De Janeiro, Brasil
Buzios, Brasil|LIGHT|LOW|26|3|7|Rio De Janeiro, Brasil
Nueva York, Estados Unidos|LIGHT|UNKNOWN|113|1|0|Portland, Estados Unidos
Navegantes, Brasil|LIGHT|LOW|35|4|0|Peña, Brasil
Guarullos, Brasil|LIGHT|MEDIUM|3|1|0|San Pablo, Brasil
Curitiba, Brasil|HEAVY|MEDIUM|10|3|2|Florianopolis, Brasil
El Cairo, Egipto|LIGHT|MEDIUM|117|2|7|Roma, Italia
Bogota, Colombia|HEAVY|LOW|1|1|0|Cali, Colombia
Foz De Iguazu, Brasil|LIGHT|LOW|8|2|1|Natal, Brasil
Florencia, Italia|LIGHT|HIGH|148|4|4|Madrid, España
Barcelona, España|LIGHT|HIGH|155|4|3|Florencia, Italia
Goiania, Brasil|HEAVY|MEDIUM|28|1|0|Rio De Janeiro, Brasil
Ciudad De Mexico, Mexico|LIGHT|LOW|39|1|0|Puerto Escondido, Mexico
Orlando, Estados Unidos|LIGHT|LOW|83|4|3|Veracruz, Mexico
Ciudad De Mexico, Mexico|LIGHT|LOW|1|2|0|Miami, Estados Unidos
Ayacucho, Peru|LIGHT|LOW|1|1|0|Lima, Peru
Cuiaba, Brasil|LIGHT|MEDIUM|40|1|7|Porto Alegre, Brasil
Arequipa, Peru|HEAVY|MEDIUM|7|2|4|Cusco, Peru
Guatemala City, Guatemala|LIGHT|LOW|1|1|2|Tijuana, Mexico
Nueva York, Estados Unidos|HEAVY|HIGH|85|4|5|Orlando, Estados Unidos
Alicante, España|HEAVY|HIGH|14|1|0|Madrid, España
Ciudad De Mexico, Mexico|LIGHT|MEDIUM|6|2|0|Durango, Mexico
Guarullos, Brasil|HEAVY|HIGH|3|3|1|Tokio, Japon
Rio De Janeiro, Brasil|LIGHT|LOW|15|1|1|San Pablo, Brasil
Medellin, Colombia|HEAVY|HIGH|29|3|3|Roma, Italia
Ciudad De Mexico, Mexico|HEAVY|HIGH|18|1|1|Medellin, Colombia
Ciudad De Mexico, Mexico|HEAVY|HIGH|30|2|0|Merida, Mexico
Cusco, Peru|LIGHT|LOW|11|1|3|Lima, Peru
Las Vegas, Estados Unidos|LIGHT|MEDIUM|7|2|3|Los Angeles, Estados Unidos
Anaheim, Estados Unidos|HEAVY|HIGH|13|3|3|Los Angeles, Estados Unidos
Brasilia, Brasil|HEAVY|MEDIUM|61|2|0|Recife, Brasil
Porto Alegre, Brasil|LIGHT|LOW|28|2|0|San Pablo, Brasil
Madrid, España|LIGHT|MEDIUM|71|4|1|Serris, Francia
Balneario Camboriu, Brasil|HEAVY|MEDIUM|39|1|5|Florianopolis, Brasil
Belp, Suiza|LIGHT|HIGH|70|4|3|Lyon, Francia
Punta Cana, Republica Dominicana|LIGHT|HIGH|104|2|8|Santiago De Chile, Chile
Nueva York, Estados Unidos|HEAVY|LOW|0|2|1|Paris, Francia
Chihuahua, Mexico|LIGHT|LOW|28|1|0|Puerto Vallarta, Mexico
Curitiba, Brasil|LIGHT|LOW|33|1|0|Manaos, Brasil
Gramado, Brasil|LIGHT|HIGH|32|4|5|Porto Alegre, Brasil
Porto Alegre, Brasil|HEAVY|MEDIUM|14|1|7|Stuttgart, Alemania
Lisboa, Portugal|HEAVY|MEDIUM|44|1|0|Porto Alegre, Brasil
Buzios, Brasil|LIGHT|MEDIUM|182|1|8|Rio De Janeiro, Brasil
Hermosillo, Mexico|LIGHT|MEDIUM|2|1|0|San Jose Del Cabo, Mexico
Barcelona, España|LIGHT|MEDIUM|205|2|3|Roma, Italia
Rio De Janeiro, Brasil|LIGHT|HIGH|63|1|8|San Carlos De Bariloche, Argentina
Campos Do Jordão, Brasil|LIGHT|MEDIUM|53|2|2|Paraty, Brasil
Curitiba, Brasil|HEAVY|HIGH|8|1|3|Peña, Brasil
Helsinki, Finlandia|LIGHT|MEDIUM|38|1|3|Madrid, España
Copenhague, Dinamarca|LIGHT|MEDIUM|31|1|0|Helsinki, Finlandia
Nazare, Portugal|LIGHT|MEDIUM|24|2|1|Porto, Portugal
Lisboa, Portugal|LIGHT|MEDIUM|23|2|2|Nazare, Portugal
Figueira Da Foz, Portugal|LIGHT|MEDIUM|21|2|1|Lisboa, Portugal
Fatima, Portugal|LIGHT|MEDIUM|21|2|1|Figueira Da Foz, Portugal
Faro, Portugal|LIGHT|MEDIUM|25|2|1|Fatima, Portugal
Cayenne, Guayana Francesa|HEAVY|MEDIUM|8|2|6|Curazao, Curazao
Lisboa, Portugal|LIGHT|HIGH|77|2|0|Madrid, España
Bogota, Colombia|HEAVY|HIGH|2|2|0|Cali, Colombia
Cali, Colombia|HEAVY|MEDIUM|29|1|0|Cartagena De Indias, Colombia
Bogota, Colombia|HEAVY|MEDIUM|48|1|1|Cali, Colombia
Costa Do Sauipe, Brasil|LIGHT|HIGH|81|2|7|Salvador, Brasil
Rio De Janeiro, Brasil|HEAVY|HIGH|1|1|0|Vitoria, Brasil
Porto Seguro, Brasil|LIGHT|UNKNOWN|21|7|0|San Pablo, Brasil
Porto De Galinhas, Brasil|LIGHT|UNKNOWN|120|4|5|Porto Seguro, Brasil
Nueva York, Estados Unidos|LIGHT|UNKNOWN|148|5|0|Porto De Galinhas, Brasil
Maceio, Brasil|LIGHT|UNKNOWN|153|2|7|Nueva York, Estados Unidos
Florianopolis, Brasil|LIGHT|UNKNOWN|61|6|1|Maceio, Brasil
Bonito, Brasil|LIGHT|UNKNOWN|28|2|4|Florianopolis, Brasil
Madrid, España|LIGHT|LOW|67|1|10|Tunez, Tunez
Londres, Reino Unido|HEAVY|HIGH|31|2|4|Paris, Francia
Amsterdam, Holanda|HEAVY|HIGH|29|2|2|Londres, Reino Unido
Morro De San Pablo, Brasil|LIGHT|MEDIUM|40|2|10|Salvador, Brasil
Barcelona, España|LIGHT|HIGH|75|2|4|Madrid, España
San Francisco, Estados Unidos|LIGHT|HIGH|12|2|7|South Lake Tahoe, Estados Unidos
Los Angeles, Estados Unidos|LIGHT|HIGH|2|1|2|San Francisco, Estados Unidos
Las Vegas, Estados Unidos|LIGHT|HIGH|1|1|1|Los Angeles, Estados Unidos
Guarullos, Brasil|LIGHT|HIGH|44|2|2|San Pablo, Brasil
Antofagasta, Chile|LIGHT|LOW|10|1|0|Puerto Montt, Chile
Ciudad De Mexico, Mexico|LIGHT|LOW|49|1|0|Miami, Estados Unidos
Buenos Aires, Argentina|LIGHT|MEDIUM|1|1|0|El Palomar, Argentina
Porto Alegre, Brasil|HEAVY|HIGH|25|2|0|San Pablo, Brasil
Madrid, España|HEAVY|LOW|31|2|0|Palma De Mallorca, España
Barcelona, España|HEAVY|LOW|27|2|0|Madrid, España
Ciudad De Mexico, Mexico|HEAVY|MEDIUM|44|1|2|Monteria, Colombia
Buenos Aires, Argentina|LIGHT|HIGH|47|1|23|Paris, Francia
Recife, Brasil|HEAVY|LOW|1|1|0|San Pablo, Brasil
Tuxtla Gutierrez, Mexico|HEAVY|HIGH|-1|2|1|Villahermosa, Mexico
La Habana, Cuba|LIGHT|HIGH|69|6|8|Varadero, Cuba
Lima, Peru|LIGHT|MEDIUM|29|2|9|San Pablo, Brasil
Guadalajara, Mexico|HEAVY|LOW|9|1|0|Tijuana, Mexico
Santa Rosa, Ecuador|LIGHT|HIGH|20|1|1|Santiago De Chile, Chile
Quito, Ecuador|LIGHT|HIGH|11|1|1|Santa Rosa, Ecuador
Nuremberg, Alemania|LIGHT|HIGH|42|1|287|Quito, Ecuador
Islas Galapagos, Ecuador|LIGHT|HIGH|90|2|3|Nuremberg, Alemania
Guayaquil, Ecuador|LIGHT|HIGH|1|1|0|Islas Galapagos, Ecuador
Cancun, Mexico|LIGHT|HIGH|33|1|4|Guayaquil, Ecuador
Iquique, Chile|LIGHT|HIGH|16|1|1|Santiago De Chile, Chile
Cusco, Peru|LIGHT|MEDIUM|143|1|3|Lima, Peru
Modica, Italia|LIGHT|MEDIUM|34|2|2|Petrosino, Italia
Maceio, Brasil|HEAVY|HIGH|10|1|2|Recife, Brasil
Fortaleza, Brasil|HEAVY|HIGH|12|1|0|Maceio, Brasil
Oaxaca, Mexico|HEAVY|HIGH|0|1|0|Salt Lake City, Estados Unidos
Morelia, Mexico|HEAVY|HIGH|0|2|0|Oaxaca, Mexico
Bogota, Colombia|HEAVY|HIGH|11|1|2|Pereira, Colombia
Manta, Ecuador|HEAVY|HIGH|15|1|8|Santa Rosa, Ecuador
Guayaquil, Ecuador|HEAVY|HIGH|4|1|2|Manta, Ecuador
Ciudad De Mexico, Mexico|HEAVY|HIGH|2|2|0|Ciudad Juarez, Mexico
La Habana, Cuba|HEAVY|HIGH|3|2|6|Varadero, Cuba
Miami Beach, Estados Unidos|LIGHT|HIGH|262|2|3|Nueva York, Estados Unidos
Las Vegas, Estados Unidos|LIGHT|HIGH|261|2|4|Miami Beach, Estados Unidos
Porto Alegre, Brasil|LIGHT|LOW|56|1|0|San Pablo, Brasil
Porto De Galinhas, Brasil|HEAVY|LOW|44|2|4|Recife, Brasil
Olinda, Brasil|HEAVY|LOW|44|2|4|Porto De Galinhas, Brasil
Buenos Aires, Argentina|LIGHT|HIGH|29|1|1|San Martin De Los Andes, Argentina
Montevideo, Uruguay|HEAVY|MEDIUM|137|2|0|Porto Alegre, Brasil
Gramado, Brasil|HEAVY|MEDIUM|98|2|4|Montevideo, Uruguay
Acapulco, Mexico|LIGHT|LOW|14|3|4|Ciudad De Mexico, Mexico
Cartagena De Indias, Colombia|LIGHT|MEDIUM|3|1|0|Neiva, Colombia
Cusco, Peru|LIGHT|HIGH|8|1|11|Lima, Peru
Boston, Estados Unidos|LIGHT|HIGH|6|2|31|San Pablo, Brasil
Mendoza, Argentina|HEAVY|HIGH|2|1|2|San Pablo, Brasil
Cayenne, Guayana Francesa|HEAVY|HIGH|2|1|6|Mendoza, Argentina
Curitiba, Brasil|HEAVY|LOW|4|1|0|Maringa, Brasil
Florianopolis, Brasil|LIGHT|UNKNOWN|21|1|1|Guarullos, Brasil
Mar Del Plata, Argentina|HEAVY|LOW|3|1|0|Puerto Iguazu, Argentina
Cusco, Peru|LIGHT|LOW|11|1|0|Lima, Peru
Detroit, Estados Unidos|LIGHT|LOW|24|3|0|Guadalajara, Mexico
Miami Beach, Estados Unidos|LIGHT|MEDIUM|12|2|6|Orlando, Estados Unidos
Bogota, Colombia|HEAVY|MEDIUM|7|2|2|Bucaramanga, Colombia
Barichara, Colombia|HEAVY|MEDIUM|9|2|3|Bogota, Colombia
Buenos Aires, Argentina|HEAVY|HIGH|15|2|2|Roma, Italia
Amalfi, Italia|HEAVY|HIGH|259|2|4|Buenos Aires, Argentina
Miami, Estados Unidos|LIGHT|HIGH|126|1|13|Punta Cana, Republica Dominicana
Bogota, Colombia|LIGHT|HIGH|26|1|0|Monteria, Colombia
Cartagena De Indias, Colombia|HEAVY|HIGH|124|3|4|Rio De Janeiro, Brasil
Bogota, Colombia|HEAVY|HIGH|2|2|3|Cartagena De Indias, Colombia
Calama, Chile|LIGHT|LOW|5|2|3|San Pedro De Atacama, Chile
Chiclayo, Peru|LIGHT|MEDIUM|22|1|0|Lima, Peru
Mar Del Plata, Argentina|LIGHT|LOW|5|2|1|San Bernardo, Argentina
Ciudad De Mexico, Mexico|HEAVY|MEDIUM|5|3|3|Tampico, Mexico
Florianopolis, Brasil|LIGHT|LOW|170|3|0|Rio De Janeiro, Brasil
Morro De San Pablo, Brasil|LIGHT|LOW|23|2|4|Salvador, Brasil
Anaheim, Estados Unidos|HEAVY|MEDIUM|127|4|2|San Francisco, Estados Unidos
Fort Lauderdale, Estados Unidos|HEAVY|HIGH|85|1|7|Nueva York, Estados Unidos
Miami Beach, Estados Unidos|HEAVY|MEDIUM|71|2|3|Orlando, Estados Unidos
Madrid, España|LIGHT|HIGH|23|1|18|Milan, Italia
Buenos Aires, Argentina|HEAVY|HIGH|2|1|0|Posadas, Argentina
Guarullos, Brasil|HEAVY|HIGH|75|1|1|San Pablo, Brasil
Bombinhas, Brasil|LIGHT|LOW|181|2|7|Florianopolis, Brasil
Maceio, Brasil|LIGHT|MEDIUM|1|2|4|São Miguel Dos Milagres, Brasil
Cayenne, Guayana Francesa|HEAVY|HIGH|20|2|5|Santiago De Chile, Chile
Barcelona, España|LIGHT|HIGH|47|2|21|Santiago De Chile, Chile
Maceio, Brasil|LIGHT|HIGH|55|1|7|San Pablo, Brasil
Campinas, Brasil|LIGHT|HIGH|62|1|1|Maceio, Brasil
Cabo Frio, Brasil|LIGHT|MEDIUM|148|2|5|Rio De Janeiro, Brasil
Joao Pessoa, Brasil|HEAVY|MEDIUM|1|1|0|Porto Alegre, Brasil
Ilheus, Brasil|LIGHT|LOW|18|2|7|Salvador, Brasil
Balneario Camboriu, Brasil|LIGHT|HIGH|46|2|7|Florianopolis, Brasil
Goiania, Brasil|HEAVY|LOW|11|1|0|San Pablo, Brasil
Lima, Peru|HEAVY|MEDIUM|8|1|3|Piura, Peru
Nueva York, Estados Unidos|LIGHT|HIGH|1|1|5|Quito, Ecuador
Cuenca, Ecuador|LIGHT|HIGH|2|1|0|Nueva York, Estados Unidos
Cordoba, Argentina|LIGHT|HIGH|2|2|0|Salta, Argentina
Buenos Aires, Argentina|LIGHT|HIGH|1|2|0|Cordoba, Argentina
Bogota, Colombia|HEAVY|MEDIUM|2|1|0|Medellin, Colombia
Spata-Artemida, Grecia|LIGHT|UNKNOWN|13|1|1|Zakynthos, Grecia
Santorini, Grecia|LIGHT|UNKNOWN|9|1|3|Spata-Artemida, Grecia
Paris, Francia|LIGHT|UNKNOWN|13|6|0|Santorini, Grecia
Londres, Reino Unido|LIGHT|UNKNOWN|13|6|0|Paris, Francia
Foz De Iguazu, Brasil|LIGHT|UNKNOWN|32|3|0|Londres, Reino Unido
Atenas, Grecia|LIGHT|UNKNOWN|14|1|0|Foz De Iguazu, Brasil
Bogota, Colombia|LIGHT|LOW|3|1|0|Medellin, Colombia
Cancun, Mexico|HEAVY|HIGH|1|1|1|Ciudad Victoria, Mexico
Arinsal, Andorra|HEAVY|HIGH|1|3|2|Lourdes, Francia
